no;y;z1;z2
725;273.44323;-2.0570689;42.078983
726;270.33568;-2.0319745;42.451056
727;271.32326;-1.4750889;42.19929
728;273.00682;-2.0879136;42.752047
729;275.47987;-1.3939437;43.325761
730;281.59851;-1.0735954;44.127824
731;284.64436;-0.59596826;43.265061
732;288.51547;0.28084422;43.75827
733;295.98712;0.23555858;44.598677
734;299.70713;0.77184075;44.436815
735;302.47865;1.2023989;44.016374
736;303.99515;1.9394994;43.952144
737;307.95824;3.1443207;43.663256
738;308.88037;2.5464428;43.019761
739;307.30813;4.5162064;42.203508
740;314.1884;5.2586378;43.062925
741;324.13964;6.1225945;42.670094
742;329.53121;7.0486113;43.081527
743;335.11073;6.6994127;43.685964
744;340.99028;8.9118915;44.260065
745;349.10134;8.2244768;43.609973
746;343.91159;7.190501;42.783825
747;337.84215;7.1464631;43.193264
748;337.85645;6.5057026;43.325417
749;341.80261;8.6126394;45.046222
750;353.1079;7.0858165;45.542448
751;353.74862;7.7667467;45.216331
752;357.92172;9.7114331;45.216636
753;369.8984;9.479513;47.695055
754;376.12572;9.643032;46.392483
755;378.30605;10.930056;45.99009
756;382.45757;11.914695;46.034546
757;386.36351;12.191286;45.874773
758;390.93488;13.314752;45.911664
759;394.92466;13.85718;45.603689
760;396.77235;13.489269;46.328139
761;397.27678;12.699475;46.551614
762;402.183;14.73355;47.3846
763;409.31554;15.387235;45.999562
764;413.82094;15.739918;46.940034
765;414.57843;16.68621;45.116073
766;414.17325;16.430534;45.690896
767;414.51893;15.252418;46.0839
768;412.53002;15.148565;47.347292
769;418.21715;14.99553;48.365665
770;422.71943;16.013003;47.598666
771;427.48508;17.676518;47.578729
772;432.18666;17.973935;46.619184
773;431.53213;17.708713;45.727228
774;423.55241;17.717237;45.18156
775;422.07674;17.085976;46.13507
776;417.28528;15.129179;45.635695
777;410.34684;14.796524;45.774052
778;411.59143;15.46124;46.945422
779;416.47953;15.817951;47.157666
780;423.06991;15.91027;47.802539
781;426.85517;16.2944;48.830716
782;426.84432;14.268074;47.283492
783;416.31822;12.75116;48.898844
784;410.6115;11.263594;49.489042
785;408.04474;10.682613;49.677307
786;408.82693;12.80105;49.723724
787;417.82785;13.331196;50.10179
788;421.14396;12.76584;50.174079
789;421.41419;14.017719;49.112684
790;421.01201;15.30902;47.659479
791;423.29438;15.944363;48.610572
792;427.94532;16.364722;46.96392
793;426.97572;16.088929;48.139272
794;430.75033;16.087875;48.973689
795;435.12833;15.875645;49.413096
796;434.93198;15.276107;49.017756
797;433.29835;14.690627;50.784346
798;432.37984;12.767367;51.121103
799;429.7259;12.810596;51.89097
800;432.62318;12.404659;52.566967
801;431.81094;11.859312;51.916408
802;428.01268;11.956048;51.797787
803;421.42344;10.568111;50.710727
804;412.09016;9.2055012;51.248134
805;413.37193;9.6707947;53.975281
806;419.35528;8.7146777;53.191818
807;411.98637;8.083464;52.233935
808;407.20762;7.9396917;53.61454
809;410.65103;7.6463064;54.092005
810;417.52664;9.8745068;54.052768
811;419.37102;9.4873929;52.532822
812;417.9206;9.817974;52.72486
813;422.16729;10.72219;53.578804
814;421.70366;9.3073373;51.382545
815;409.74097;8.5460988;51.526059
816;405.99671;10.172654;50.919441
817;409.52116;9.4690882;52.325197
818;409.55333;9.5987352;51.094462
819;404.90796;7.503479;52.208326
820;404.3375;6.2439622;54.86028
821;408.24585;6.4799228;55.035041
822;411.06433;6.5599993;54.674676
823;411.35969;6.4885591;55.276483
824;415.90887;6.8388272;56.132524
825;419.23506;6.1913219;55.452575
826;415.01514;5.9121797;56.030353
827;415.03928;6.2451165;55.478915
828;415.85693;6.7634481;56.027861
829;419.55665;7.4204351;56.131614
830;426.1241;7.1265432;57.003162
831;424.2621;4.9875567;57.835631
832;422.73534;5.3943061;58.30321
833;423.00792;4.7455718;58.161592
834;426.38341;5.1488639;60.593416
835;436.18979;5.9721964;59.958087
836;439.79513;6.2508697;59.768057
837;436.78333;5.6949807;58.195933
838;427.40578;5.1075322;57.727796
839;419.21464;5.3440663;55.986683
840;416.84737;6.1149884;57.266408
841;425.8881;6.9901682;57.801239
842;430.87865;7.2918237;57.538426
843;433.01105;7.688949;56.696844
844;430.70743;7.2462356;56.675838
845;425.8207;6.6961805;56.238299
846;424.24846;5.7685579;57.029259
847;420.56211;5.0856335;57.213597
848;412.32634;4.2860376;55.464377
849;404.94805;4.9923283;55.647928
850;406.40822;5.743872;54.901112
851;404.13992;4.9347674;55.3435
852;399.19697;3.5287241;54.958077
853;396.07073;3.6810078;55.892894
854;393.52128;4.0201065;53.425252
855;384.95015;4.1651647;52.480061
856;378.93282;3.4015177;53.283243
857;378.22129;3.3421771;52.745638
858;382.94905;4.2867242;54.226881
859;387.33661;3.7145745;54.002958
860;392.62705;4.394774;56.217495
861;400.77518;4.5045403;55.223541
862;404.26687;5.7929182;56.119191
863;414.96451;6.2594552;56.992909
864;422.74833;7.2442993;57.127223
865;428.12131;7.8843241;56.974915
866;429.27235;8.260887;55.190277
867;424.74473;6.9763142;55.647578
868;421.35965;7.9512944;54.916725
869;420.66972;7.8972012;54.840473
870;414.40621;7.1924428;53.147295
871;406.39923;7.1670566;53.18953
872;405.38159;8.0340763;52.483943
873;402.67956;6.7576048;52.817568
874;402.91756;8.4557671;53.012177
875;408.36427;5.9249263;54.90817
876;411.20548;6.6785924;55.839182
877;414.22731;6.3172685;55.144669
878;407.75456;5.4036691;53.744058
879;402.94228;7.5247302;53.643421
880;409.6509;7.5971543;54.029496
881;412.81353;7.2884677;55.382504
882;410.87681;6.2637209;53.810938
883;401.84;6.0137294;53.390714
884;398.49625;7.5760775;52.190036
885;399.1854;7.4890258;52.340985
886;400.00336;7.9960176;51.712217
887;401.11697;8.6681244;51.479967
888;403.92261;9.4843738;51.394464
889;402.56942;8.8169088;51.090762
890;399.73593;9.3541969;49.264266
891;390.42514;8.7102273;49.125438
892;385.74933;8.160206;48.86674
893;379.63938;8.312924;47.174193
894;376.36786;7.9986121;47.888631
895;374.14489;7.9055986;48.997277
896;381.95328;6.4654153;50.856695
897;382.69452;7.0022358;51.349924
898;388.82188;6.457327;52.22846
899;390.7575;7.4446435;50.911162
900;395.13899;7.213819;52.749176
901;404.49934;7.7054491;53.942437
902;410.31689;8.6233239;53.219851
903;411.78782;8.9720645;52.596819
904;412.21047;7.4832444;54.062735
905;412.05392;6.3160642;55.270219
906;414.13224;6.6197085;55.332659
907;415.33919;7.0996361;55.307768
908;418.8022;6.9064365;56.061182
909;418.76285;6.9390751;56.1189
910;424.69748;6.7514789;58.585074
911;431.992;6.7103717;58.215258
912;430.31578;6.7105573;56.742379
913;422.81613;6.1782358;55.511506
914;413.87283;6.1749867;55.038901
915;410.89884;5.7977528;55.679229
916;409.26842;6.2269845;54.186633
917;403.01233;5.7589212;53.976015
918;404.75303;7.1133551;55.306785
919;413.49914;6.5544033;55.186758
920;415.24291;6.9605154;55.739692
921;417.69204;7.0928912;55.1942
922;417.60704;7.0152207;55.760611
923;415.7614;6.7592062;54.324724
924;412.32236;7.2578299;54.632079
925;415.08288;8.2089662;53.818103
926;411.66738;7.0257078;53.576938
927;401.87237;7.1454481;52.06322
928;397.36933;7.2827272;52.175759
929;399.88706;8.4710367;51.789723
930;403.76127;10.455412;50.81884
931;408.97175;10.770449;51.041023
932;414.15632;11.880145;51.375269
933;423.49792;12.152933;52.750589
934;431.94333;10.638049;54.325275
935;430.69298;9.1816197;53.088855
936;420.75952;10.789665;52.53802
937;423.98739;11.33916;52.101674
938;422.92031;11.438981;52.126885
939;428.94476;12.858637;53.187908
940;439.3291;12.686339;53.588779
941;437.10798;11.191258;53.281743
942;431.24349;12.588013;50.957817
943;430.52839;14.622625;51.286252
944;442.9585;15.167151;52.675664
945;456.93689;15.778271;54.568249
946;468.56291;17.087423;54.074151
947;471.87194;16.713204;53.533935
948;466.38694;15.498487;52.765925
949;455.97464;16.658156;50.891874
950;451.11474;15.649548;51.462944
951;446.63515;15.000019;51.443869
952;445.56583;14.96686;51.399906
953;443.48462;14.655659;51.717689
954;446.16907;15.041887;52.051665
955;445.76749;14.628122;51.195684
956;438.29178;13.397696;50.62047
957;426.42859;12.778556;49.669185
958;417.30478;12.614317;48.356783
959;411.75645;12.776559;48.758885
960;410.94487;11.793716;48.949325
961;406.56394;11.339292;48.849689
962;398.42545;10.789692;46.404897
963;387.05244;10.434348;46.611387
964;385.16763;11.095797;47.187766
965;389.51675;11.851128;46.650059
966;390.05283;11.286751;46.66523
967;389.61525;11.396074;47.508548
968;388.82561;9.3647788;47.285202
969;379.15555;8.7056001;47.024257
970;372.95198;8.7911557;46.421974
971;365.98401;8.8566129;44.749532
972;362.39068;8.822992;45.658816
973;365.08968;8.3969282;46.084859
974;367.72062;8.8606622;46.6261
975;366.94174;7.6358381;46.424439
976;361.05781;7.3505939;47.048697
977;364.49622;6.3630074;48.456409
978;365.49864;4.9285618;49.355155
979;367.31946;5.3545651;50.463665
980;373.39323;5.1586426;51.195696
981;377.34155;5.7131654;51.326982
982;381.42385;5.7324586;51.072803
983;380.53893;6.7566501;50.246615
984;381.28232;7.5086251;50.012096
985;382.39531;8.3265362;48.477799
986;382.96382;9.3515435;47.924927
987;382.6652;9.7917062;48.45012
988;385.87752;10.071025;47.00587
989;379.69767;9.0492645;46.141753
990;373.84502;9.472723;47.131147
991;376.84259;10.508081;45.594285
992;376.07401;9.885251;46.656337
993;378.2723;10.003806;46.980411
994;379.4188;9.4605146;47.38104
995;378.86567;8.9695533;46.732674
996;373.24095;8.867818;46.538951
997;374.01769;9.3909901;47.792537
998;385.91227;10.787036;49.736185
999;398.96072;11.567175;48.577044
1000;401.01537;11.911286;47.241677
1001;394.55663;10.050343;47.86176
1002;389.20408;10.998375;47.845014
1003;389.29906;11.468119;46.713466
1004;395.67946;12.704105;48.687042
1005;407.19795;11.936202;49.349583
1006;408.34264;12.343911;49.290129
1007;414.01865;13.884171;48.958988
1008;416.10349;14.197978;48.594092
1009;416.40854;12.984532;48.931004
1010;411.63594;12.748145;47.153224
1011;402.61642;12.561444;46.450533
1012;401.53571;13.533261;47.407814
1013;404.33618;14.290036;45.903399
1014;403.65764;13.332429;47.382567
1015;407.70764;14.060538;47.793311
1016;414.0284;14.82888;48.263462
1017;420.70017;15.298587;48.104689
1018;423.4274;15.989561;47.93419
1019;425.63623;15.08889;47.61279
1020;421.18397;14.589144;47.956376
1021;418.49631;14.500859;47.431568
1022;414.20218;16.101949;45.856112
1023;413.60776;16.078025;45.457291
1024;412.90698;16.394291;44.205302
1025;407.31834;16.416709;43.364168
1026;395.39938;14.872422;42.601494
1027;389.51982;14.99984;43.235433
1028;391.59329;15.367077;44.033283
1029;399.55786;17.073462;43.76457
1030;404.32576;17.70068;43.433702
1031;402.88314;17.19733;42.021762
1032;392.04905;15.433734;41.297907
1033;380.11605;15.013895;40.242707
1034;374.85125;16.4067;39.799229
1035;372.98082;16.820946;38.703854
1036;374.39284;16.475782;39.239238
1037;373.69969;16.056914;39.739223
1038;372.59763;17.398841;38.513662
1039;378.94323;18.471126;39.251825
1040;384.45154;17.792425;40.21977
1041;385.08685;19.130433;38.54814
1042;385.06767;18.825464;38.313499
1043;380.02889;18.171356;37.547026
1044;374.6888;18.174895;37.707334
1045;373.57455;17.856029;36.903407
1046;371.49077;18.552794;36.981227
1047;373.74911;18.726634;38.044202
1048;376.54234;18.271893;37.681746
1049;378.95023;18.687116;38.379297
1050;385.37349;19.632778;39.841346
1051;401.93977;21.636269;41.644047
1052;416.81832;22.391518;41.151956
1053;423.335;22.033957;41.701199
1054;423.77038;22.207206;40.83849
1055;417.52939;22.555852;38.655551
1056;411.43674;22.51244;39.226517
1057;412.74526;21.695849;40.24612
1058;418.83923;22.527625;41.41743
1059;423.07229;22.078885;40.842349
1060;418.77725;22.538037;39.761533
1061;418.27718;22.452794;40.657829
1062;419.47641;21.899599;40.623412
1063;416.6307;21.659866;39.467394
1064;411.7144;22.528489;38.659996
1065;410.2437;22.3463;39.119044
1066;413.30974;21.652537;40.793712
1067;415.70742;21.582707;40.195735
1068;420.74958;22.09236;42.455186
1069;426.70636;22.765664;40.222667
1070;423.22382;23.047532;39.717686
1071;421.00574;22.856166;40.651586
1072;421.3901;21.667814;40.629757
1073;419.14761;21.617569;41.041088
1074;417.81463;22.801122;38.921981
1075;412.35877;21.816802;39.306503
1076;409.70503;22.547357;38.614327
1077;406.77859;22.853953;37.134152
1078;401.68307;22.29073;36.65212
1079;400.9489;23.24601;38.882844
1080;411.97439;23.292836;38.804828
1081;416.35352;25.010688;37.913807
1082;419.4666;24.568836;38.581952
1083;421.96005;25.891319;38.64848
1084;433.33029;28.276952;37.40836
1085;434.68582;26.799715;37.15696
1086;432.18546;27.394192;37.629934
1087;430.45747;27.117838;36.086219
1088;423.88525;27.16846;35.283063
1089;419.85786;27.256346;35.453399
1090;422.74551;29.442444;35.025589
1091;430.46627;30.859593;35.018798
1092;439.77362;32.358154;34.709338
1093;447.28379;32.801744;34.445549
1094;449.60642;31.873276;35.272797
1095;447.24373;31.263812;34.512895
1096;447.04745;32.915585;34.736041
1097;453.12903;32.544866;35.974318
1098;457.77908;33.66887;35.27083
1099;458.8005;34.072755;34.758725
1100;456.03932;31.371429;35.428534
1101;455.47832;32.616743;36.752272
1102;461.84866;32.365339;37.250291
1103;461.2218;31.865766;35.603135
1104;447.30933;28.717952;35.622871
1105;435.9301;28.746929;35.671044
1106;429.93445;28.941164;34.50524
1107;424.3942;29.158567;33.192448
1108;417.47079;29.272666;31.96216
1109;413.03195;29.777549;32.264446
1110;417.55213;31.111938;32.624173
1111;422.0964;30.544046;31.430884
1112;417.70934;29.820724;32.274934
1113;418.14677;29.546514;33.002093
1114;420.72842;29.64474;33.525897
1115;420.34074;28.46859;34.038881
1116;422.9276;31.618176;32.768589
1117;431.11191;32.639245;33.091963
1118;437.10071;32.792488;33.401978
1119;445.08669;33.91349;34.186132
1120;453.33596;32.663787;35.797526
1121;461.33386;34.926256;36.113263
1122;470.81476;35.943824;35.035089
1123;474.71418;35.78466;34.866983
1124;478.75695;35.814356;36.697785
1125;485.63913;36.076348;38.05716
1126;488.18224;35.610505;36.842931
1127;486.7515;36.071267;36.930813
1128;489.21964;36.715222;37.177643
1129;493.69653;36.133852;37.365522
1130;486.33297;35.501612;34.871173
1131;473.9649;34.656002;35.212668
1132;463.43963;34.673826;34.029578
1133;456.7589;34.236199;32.40626
1134;447.19554;35.208068;31.718211
1135;447.02559;34.937694;32.370995
1136;457.98162;36.94989;33.772015
1137;465.99758;35.895879;32.944157
1138;468.69178;37.224379;34.264418
1139;472.75082;36.775905;34.263403
1140;474.86871;36.667692;34.708305
1141;475.81702;37.031089;33.605291
1142;472.18664;37.413885;32.636023
1143;471.46335;37.857666;33.348237
1144;474.04497;36.609706;33.834914
1145;471.46624;35.483407;34.55645
1146;477.71366;37.237851;37.115616
1147;497.04731;37.960885;37.798274
1148;504.84593;38.004954;37.605915
1149;505.40414;38.191813;37.576137
1150;507.13249;38.816815;37.585791
1151;512.80123;39.200655;39.34798
1152;518.67447;38.730481;37.922501
1153;512.24087;38.702794;37.244806
1154;508.77679;39.878488;36.596673
1155;514.63503;40.312798;38.13784
1156;521.53653;38.9961;38.585592
1157;521.7257;38.615512;39.70498
1158;524.30792;40.456149;38.548166
1159;530.56793;41.83587;39.177102
1160;542.37804;43.11901;39.965831
1161;554.46757;42.213516;41.400822
1162;555.19229;41.578404;40.657973
1163;550.63642;40.273939;41.654497
1164;549.36252;40.290984;41.764644
1165;550.68269;41.579635;41.526026
1166;558.75503;42.921479;42.896673
1167;565.67386;41.563079;42.024175
1168;566.99722;43.518046;43.541157
1169;571.68349;42.479489;41.548141
1170;563.81394;41.154095;41.95375
1171;556.48445;41.544312;41.243936
1172;548.60348;41.91956;38.549009
1173;538.61345;42.251783;37.924312
1174;538.26465;43.581785;37.336141
1175;540.6609;44.106171;36.833171
1176;542.34008;43.986286;38.155588
1177;546.00303;44.425709;36.530361
1178;539.56881;43.675574;36.30395
1179;537.63686;44.080403;37.381263
1180;541.96161;44.470845;36.611724
1181;539.94406;44.302108;36.159013
1182;534.53397;44.673065;34.390877
1183;530.55256;44.196875;34.550625
1184;529.93382;43.909874;35.720612
1185;536.92873;45.100542;37.152562
1186;543.38922;43.655608;36.79244
1187;539.46559;43.29702;36.685445
1188;536.85932;42.62072;37.557132
1189;538.71128;43.440139;37.054997
1190;532.70547;41.174515;36.727679
1191;524.98288;40.451132;38.064094
1192;523.01371;39.444215;37.420812
1193;519.4441;41.142545;37.868772
1194;523.52054;40.570497;37.149503
1195;521.25465;40.996294;37.064254
1196;520.41898;40.585548;36.669781
1197;516.8738;41.916771;34.335816
1198;506.18167;41.090894;33.064164
1199;493.21201;39.872935;31.987326
1200;487.71656;42.054938;31.726942
1201;493.82848;42.48465;31.589085
1202;489.91644;42.003276;29.256747
1203;480.20652;43.148831;28.70601
1204;482.62861;43.906118;28.835468
1205;485.0346;43.842734;28.508309
1206;485.16839;44.746563;28.584588
1207;488.4972;45.184637;28.257865
1208;488.84441;45.002638;28.1776
1209;488.97747;44.74809;28.505129
1210;490.78493;44.757314;28.484009
1211;489.06466;45.082487;28.549066
1212;492.14175;45.257251;28.428688
1213;496.41374;45.176651;30.061684
1214;500.59127;47.059187;28.975835
1215;506.3788;48.744596;27.750287
1216;510.93475;49.344308;28.045788
1217;517.37241;51.225257;26.963599
1218;528.3454;52.650048;28.288137
1219;533.97217;51.106858;28.017592
1220;533.92196;51.424115;29.144999
1221;536.90062;50.745537;29.845844
1222;537.56601;52.172493;28.013328
1223;535.44679;50.984314;28.349845
1224;524.62402;49.926136;26.947803
1225;512.93721;48.925397;26.309142
1226;504.39343;48.381216;26.008621
1227;498.08266;48.352222;25.238694
1228;494.5095;48.840816;25.631537
1229;496.18581;48.556221;26.242125
1230;499.93369;47.171705;27.688632
1231;497.42986;46.126142;26.594632
1232;494.52462;48.403217;26.74871
1233;502.95797;48.658852;27.413455
1234;507.50012;48.445107;27.850878
1235;510.34697;48.902755;27.604087
1236;515.10388;47.133673;30.95183
1237;522.67481;47.058342;32.437015
1238;528.69314;47.526221;31.997328
1239;528.41186;45.730139;32.834376
1240;525.49258;46.088014;32.381742
1241;524.88215;45.223482;33.253659
1242;522.52405;44.915914;33.254365
1243;517.72945;44.885452;30.770362
1244;506.74576;45.121327;30.377403
1245;504.87383;45.547841;29.136295
1246;500.23865;46.074693;27.982684
1247;494.76955;46.008309;27.669807
1248;489.67296;44.650626;27.817223
1249;485.38279;44.486022;28.430864
1250;483.71906;43.762344;27.922268
1251;485.49846;43.790192;30.40898
1252;494.17209;43.980552;30.843108
1253;499.04079;42.977777;30.798008
1254;498.43414;43.915901;31.614143
1255;498.94423;42.876285;31.174155
1256;490.99112;43.662551;28.520779
1257;485.28009;42.929182;29.200736
1258;483.40505;42.674977;28.981351
1259;474.6476;41.148107;28.529472
1260;467.07064;40.505603;29.240384
1261;462.10723;38.579527;29.296733
1262;460.11472;40.208584;29.537157
1263;462.60277;39.294936;29.810092
1264;464.36345;39.740755;30.444293
1265;467.26433;38.595846;31.593672
1266;466.01266;37.783216;31.009032
1267;462.78139;38.043512;30.951979
1268;466.10954;37.590413;33.372251
1269;475.33645;37.418768;35.190278
1270;482.65966;36.983167;36.231439
1271;487.09471;37.048826;35.852635
